label,text,Headline
1,"Satgas pemberantasan illegal fishing Gugus tugas yang dirintis sejak Desember 2014 lalu ini lambat laun mendapat dukungan dari semua elemen pemerintah karena konsistensi Susi dan tim satgas. Satgas pemberantasan illegal fishing telah diperkuat dengan penambahan tiga instansi mulai Januari 2015. Namun, agar kinerjanya memiliki dasar hukum yang makin kuat, pada 21 Oktober 2015 yang lalu, Peraturan Presiden (Perpres) Nomor 115 Tahun 2015 tentang Satuan Tugas Pemberantasan Illegal Fishing diundangkan.",Satgas pemberantasan illegal fishing Gugus tugas yang dirintis sejak Desember 2014 lalu ini lambat laun mendapat dukungan dari semua elemen pemerintah karena konsistensi Susi dan tim satgas.
1,"Jakarta, CNN Indonesia -- Rodrigo Duterte dilantik sebagai presiden ke-16 Filipina pada Kamis (30/6). Hanya beberapa menit kemudian, dalam pidatonya, Duterte menyatakan akan mengobarkan perjuangan ""tanpa henti"" dan ""berkelanjutan"" untuk melawan pelaku tindak kriminal.
Dalam pidato penerimaan sumpah jabatan di istana kepresidenan di Malacanang, ibu kota Manila, Duterte juga memperingatkan para pejabat bahwa ia tidak akan mentolerir korupsi. Berbagai janji ini merupakan upayanya untuk mengembalikan kepercayaan masyarakat kepada pemerintah.
Dilaporkan Reuters, Duterte memaparkan bahwa saat ini telah terjadi erosi kepercayaan terhadap para pemimpin negara dan warga Filipina sangat menginginkan perubahan terjadi di pemerintahan. Menteri Komunikasi Filipina Martin Andanar sebelumnya mengungkapkan bahwa inaugurasi Presiden Duterte tidak akan berlangsung mewah seperti presiden sebelumnya. Dalam acara itu, hanya terdapat sejumlah hidangan sederhana yang menampilkan warisan kuliner Filipina, termasuk lumpia, keju putih yang terbuat dari susu kerbau khas Filipina dan tartlets durian. Untuk minumanan, para tamu dapat memilih berbagai pilihan, seperti minuman dingin yang terbuat dari campuran nanas dan mangga serta jus jeruk lokal yang disebut dalandan. ""Ini akan benar-benar berbeda. Tidak akan ada botol champagne bermunculan dan keju,"" ujar Andanar. Andanar menyebut bahwa sang presiden akan mengenakan pakaian tradisional Davao yang terbuat dari serat nanas. ""Pakaian merupakan hal yang tak begitu dipikirkan oleh Presiden, namun dia akan mengenakan barong [pakaian formal Filipina]. Dia akan langsung bekerja setelah inaugurasi,"" ujarnya. Pembawaan Duterte, 71, memang tidak seperti presiden konvensional lainnya. Andanar menyatakan bahwa alih-alih menumpangi mobil limusin presiden ataupun Mercedes antipeluru, Duterte menyatakan ia ingin menumpangi sebuah truk pikap. Para pengawal Duterte menyatakan belum jelas apakah sang presiden yang memiliki pembawaan ceplas-ceplos ini benar-benar memenuhi janjinya soal tidak menghuni istana kepresidenan yang mewah di ibu kota dan memilih pulang-pergi dari kampung halamannya, Davao City, setiap hari. Manila dan Davao terbentang jarak yang cukup jauh, sekitar dua jam penerbangan reguler. Pembawaan Duterte yang merakyat diperkirakan menjadi salah satu faktor yang membuatnya terpilih dalam pemilu presiden Filipina Mei lalu, selain sikap kerasnya terhadap para penjahat dan pengedar narkoba. Duterte menyerukan pembunuhan para kriminal di luar jalur hukum untuk menekan angka kriminalitas di negara itu. Selain menekan tindak kriminal, para pemilih Duterte berharap ia akan dapat memperbaiki kualitas infrastruktur negara, menciptakan lapangan kerja dan mengentaskan kemiskinan yang membekap lebih dari seperempat dari 100 juta penduduk Filipina. Meski berjanji untuk mempersempit kesenjangan ekonomi, Duterte juga menyatakan dia akan melanjutkan kebijakan ekonomi pendahulunya, Presiden Benigno Aquino, yang berfokus pada infrastruktur dan efisiensi fiskal, untuk mendorong pertumbuhan mencapai 7-8 persen.","Jakarta, CNN Indonesia -- Rodrigo Duterte dilantik sebagai presiden ke-16 Filipina pada Kamis (30/6)."
1,"""Klarifikasi TNI-Polri Terhadap Tudingan Melakukan Penyanderaan Rombongan Tim Evakuasi Kemanusiaan dan Pemda Nduga""","""Klarifikasi TNI-Polri Terhadap Tudingan Melakukan Penyanderaan Rombongan Tim Evakuasi Kemanusiaan dan Pemda Nduga"""
1,"Tentara Pembebasan Nasional Papua Barat (TPNPB)/Organisasi Papua Merdeka (OPM) menuding pihak TNI dan Polri melakukan penyanderaan kepada Tim Evakuasi Kemanusiaan dari Pemerintah Daerah Nduga. Tudingan itu disampaikan oleh Sebby Sambon, Juru Bicara TPNPB/OPM.

 

Menanggapi hal tersebut, pihak TNI dan Polri membantah tudingan tersebut. Kepala Biro Penerangan Masyarakat Divisi Humas Polri Brigadir Jenderal Dedi Prasetyo membantah tudingan dari Sebby. Ia mengatakan, keberadaan Polri-TNI adalah untuk melindungi masyarakat di Nduga dari ancaman kelompok bersenjata. Ini dilakukan setelah adanya pembantaian pekerja pembangunan infrastruktur oleh kelompok bersenjata pada Desember 2018.",Tentara Pembebasan Nasional Papua Barat (TPNPB)/Organisasi Papua Merdeka (OPM) menuding pihak TNI dan Polri melakukan penyanderaan kepada Tim Evakuasi Kemanusiaan dari Pemerintah Daerah Nduga.
1,"""Kenakan Peci Hitam, Ahmad Dhani Resmi Bebas dari Penjara""","""Kenakan Peci Hitam, Ahmad Dhani Resmi Bebas dari Penjara"""
1,"Musikus Ahmad Dhani resmi bebas dari Rumah Tahanan Cipinang, Jakarta Timur Senin (30/12). Pantauan CNNIndonesia.com, Dhani keluar sekitar pukul 09.35 WIB.  urut mendampingi Dhani, ketiga anaknya Al, El dan Dul yang sudah tiba di Rutan Cipinang sekitar pukul 09.36 WIB. Keluarnya Dhani molor dari agenda sebelumnya. Tim penjemput Dhani sebelumnya mengetahui kabar bahwa Dhani akan keluar rutan pada pukul 08.30 WIB. Usai bebas, Dhani yang mengenakan peci hitam langsung bergerak menuju kediamannya di Pondok Indah, Jakarta Selatan. Seperti informasi yang diterima para pewarta, tak ada sesi jumpa pers di Rutan Cipinang sesaat setelah Dhani bebas. Seperti diketahui, Dhani divonis 1,5 tahun penjara oleh majelis hakim Pengadilan Negeri Jakarta Selatan pada Senin, 28 Januari 2019. Dhani divonis terkait ujaran kebencian lewat cuitan di akun Twitter @AHMADDHANIPRAST. Melalui akun Twitter-nya, Dhani menyatakan, 'Siapa saja yang dukung penista agama adalah bajingan yang perlu diludahi mukanya -ADP Vonis tersebut lebih ringan dari tuntutan jaksa yakni dua tahun penjara. Dhani mengajukan banding dan berhasil mengurangi hukumannya menjadi 1 tahun penjara. Kemudian Dhani mengajukan kasasi, namun MA menolaknya. Selain itu, pentolan grup band Dewa 19 itu juga divonis bersalah dalam kasus ujaran 'idiot' yang dilontarkannya kepada massa pedemo lewat video di media sosial. Hakim Pengadilan Negeri Surabaya yang menjatuhkan hukuman 1 tahun penjara kepadanya. Pengadilan Tinggi (PT) Jawa Timur kemudian mengkortingnya menjadi 3 bulan penjara dan 6 bulan masa percobaan.","Musikus Ahmad Dhani resmi bebas dari Rumah Tahanan Cipinang, Jakarta Timur Senin (30/12)."
1,"Klasemen Liga 1 2019: Bali United Juara, Persebaya Runner Up","Klasemen Liga 1 2019: Bali United Juara, Persebaya Runner Up"
1,"Liga 1 2019 rampung digelar pada Minggu (22/12). Bali United sudah memastikan gelar juara dan Persebaya Surabaya menyegel status runner up pada klasemen Liga 1 2019. Bali United yang sudah mengunci gelar juara Liga 1 2019 sejak pekan ke-30, dipaksa menyerah 0-2 oleh Madura United pada pekan terakhir di Stadion I Wayan Dipta. Hasil ini membuat Serdadu Tridatu mengoleksi 64 poin atau unggul 10 dari Persebaya yang finis di posisi kedua. Tim berjuluk Bajul Ijo menyegel runner up setelah meraih kemenangan 2-1 atas Perseru Badak Lampung di Stadion Gelora Bung Tomo, Surabaya, Sabtu (21/12). Status runner up jadi milik Persebaya setelah rival terdekatnya, Persipura Jayapura, ditahan imbang Pusamania Borneo FC dengan skor 2-2 di Stadion Sultan Agung, Bantul, Minggu (22/12). Persipura sebenarnya bisa menyodok ke posisi runner up jika mampu meraih kemenangan. Namun, tim Mutiara Hitam yang berstatus tuan rumah justru ditahan imbang Borneo FC 2-2. Status runner up jadi milik Persebaya setelah rival terdekatnya, Persipura Jayapura, ditahan imbang Pusamania Borneo FC dengan skor 2-2 di Stadion Sultan Agung, Bantul, Minggu (22/12). Persipura sebenarnya bisa menyodok ke posisi runner up jika mampu meraih kemenangan. Namun, tim Mutiara Hitam yang berstatus tuan rumah justru ditahan imbang Borneo FC 2-2. Sementara tiga tim terbawah dihuni Badak Lampung, Semen Padang, dan Kalteng Putra. Ketiga tim ini harus terdegradasi ke Liga 2, sementara tiga tim promosi menjadi milik Persik Kediri, Persita Tangerang, dan Persiraja Banda Aceh.
",Liga 1 2019 rampung digelar pada Minggu (22/12).
1,"""Basuki Tjahaja Purnama (Ahok) akan bebas pada Kamis, 24 Januari. Ahok akan keluar dari Rutan Mako Brimob setelah menjalani masa pidana penjara selama 1 tahun 8 bulan 15 hari. ""Jatuh tempo berakhirnya masa pidana yang bersangkutan adalah tanggal 24 Januari 2019 atau Kamis yang akan datang. Insyaallah akan dibebaskan di lokasi Mako Brimob Kelapa Dua,"" ujar Kalapas Cipinang Andika Dwi Prasetya kepada wartawan, Selasa (22/1/2019). Ahok mulai menjalani hukuman penjara pada 9 Mei 2017 setelah putusan dibacakan majelis hakim Pengadilan Negeri Jakarta Utara. Ahok divonis 2 tahun penjara karena terbukti bersalah melakukan penodaan agama atas pernyataan soal Surat Al-Maidah 51 saat berkunjung ke Pulau Pramuka, Kepulauan Seribu. Selama menjalani pemidanaan, Basuki mendapatkan remisi atau pengurangan masa hukuman total 3 bulan 15 hari. ""Dengan perincian remisi khusus Natal 2017 (sebanyak) 15 hari. Remisi umum 17 Agustus 2018 sebanyak 2 bulan dan remisi khusus Natal 2018 (sebanyak) 1 bulan. Dengan pengurangan remisi tersebut, total Saudara BTP menjalani masa pemidanaan selama 1 tahun 8 bulan 15 hari,"" papar Andika. Ahok, disebut Andika, tidak pernah mengambil kesempatan yang menjadi hak narapidana. Di antaranya hak cuti mengunjungi keluarga, pembebasan bersyarat, juga cuti menjelang bebas. ""Artinya, yang bersangkutan bebas murni,"" sambung Andika. Sebelumnya, Menkum HAM Yasonna H Laoly menyebut Ahok bebas pada Kamis, 24 Januari, dari Mako Brimob pada saat jam kerja. ""Prosedur administrasinya diselesaikan di Cipinang, nanti pembebasannya di Mako. Itu jam kerja,"" kata Yasonna kepada wartawan di kantornya, Jl HR Rasuna Said, Jaksel, Selasa (22/1). Yasonna menyebut bebasnya napi merupakan hal biasa. Ahok sendiri memilih bebas setelah mendapat potongan resmi masa hukuman pidana alias tak mengambil bebas bersyarat. ""Saya mau janganlah dibesar-besarkan. Biasa saja orang keluar dari lapas, kok. Napi yang sudah melewatinya tidak mau menggunakan hak PB-nya. Dia mau betul-betul ini karena beberapa mungkin pertimbangan pribadi,"" tuturnya.""","""Basuki Tjahaja Purnama (Ahok) akan bebas pada Kamis, 24 Januari."
1,"Jakarta - Gubernur DKI Jakarta Basuki Tjahaja Purnama (Ahok) dihukum 2 tahun penjara. Ahok dinyatakan terbukti bersalah melakukan penodaan agama karena pernyataan soal Surat Al-Maidah 51 saat berkunjung ke Pulau Pramuka, Kepulauan Seribu. ""Menyatakan terdakwa Basuki Tjahaja Purnama (Ahok) terbukti secara sah dan meyakinkan bersalah melakukan tindak pidana melakukan penodaan agama,"" kata hakim ketua Dwiarso Budi Santiarto membacakan amar putusan dalam sidang Ahok di auditorium Kementan, Jl RM Harsono, Ragunan, Jakarta Selatan, Selasa (9/5/2017). Majelis hakim menyebut penodaan agama dengan penyebutan Surat Al-Maidah dalam sambutan Ahok saat bertemu dengan warga di Tempat Pelelangan Ikan (TPI) Pulau Pramuka, Kepulauan Seribu. Kalimat Ahok yang dinyatakan menodai agama adalah ""Jadi jangan percaya sama orang, kan bisa saja dalam hati kecil Bapak-Ibu nggak bisa pilih saya ya kan? dibohongi pakai Surat Al-Maidah 51, macam-macam itu. Itu hak Bapak-Ibu ya. Jadi kalau Bapak-Ibu perasaan enggak bisa kepilih nih, karena saya takut masuk neraka karena dibodohin gitu ya, nggak apa-apa."" ""Dari ucapan tersebut, terdakwa telah menganggap Surat Al-Maidah adalah alat untuk membohongi umat atau masyarakat atau Surat Al-Maidah 51 sebagai sumber kebohongan dan dengan adanya anggapan demikian, maka menurut pengadilan, terdakwa telah merendahkan dan menghina Surat Al-Maidah ayat 51,"" papar hakim dalam pertimbangan hukum. Ahok dalam kunjungan pada 27 September 2016 didampingi sejumlah anggota DPRD DKI Jakarta, Bupati Kepulauan Seribu, Kepala Dinas Kelautan Perikanan dan Ketahanan Pangan, serta para nelayan, tokoh masyarakat, dan tokoh agama. Majelis hakim menyebut Ahok sengaja memasukkan kalimat terkait dengan pemilihan gubernur. Ahok dalam pernyataannya di hadapan warga menyinggung program budidaya ikan kerapu yang tetap berjalan meskipun ia tidak terpilih dalam pilkada. ""Dari ucapannya tersebut terdakwa jelas menyebut Surat Al-Maidah yang dikaitkan dengan kata 'dibohongi'. Hal ini mengandung makna yang negatif. Bahwa terdakwa telah menilai dan mempunyai anggapan bahwa orang yang menyampaikan Surat Al-Maidah ayat 51 kepada umat atau masyarakat terkait pemilihan adalah bohong dan membohongi umat atau masyarakat, sehingga terdakwa sampai berpesan kepada masyarakat di Kepulauan Seribu dengan mengatakan jangan percaya sama orang, dan yang dimaksud yang adalah jelas orang yang menyampaikan Al-Maidah ayat 51,"" sambung hakim dalam putusannya. Ahok dinyatakan majelis hakim terbukti melakukan tindak pidana dalam Pasal 156a KUHP, yakni secara sengaja di muka umum mengeluarkan perasaan atau melakukan perbuatan permusuhan, penyalahgunaan, atau penodaan terhadap suatu agama.",Jakarta - Gubernur DKI Jakarta Basuki Tjahaja Purnama (Ahok) dihukum 2 tahun penjara.
1,"Personel Kepolisian Daerah (Polda) Jawa Timur mengakui telah melakukan pemantauan terhadap gerak-gerik Vanessa Angel (VA) dan Avriellia Shaqqila (AS), yang diamankan pada Sabtu (5/1). Keduanya diciduk diduga terlibat praktik prostitusi online atau daring. Diketahui VA merupakan seorang artis film televisi (FTV), dan AS berprofesi sebagai model majalah dewasa. Polisi mengaku telah satu bulan melakukan pemantauan terhadap dua artis tersebut. Langkah penangkapan yang dilakukan polisi tidak terlepas dari laporan masyarakat yang mengetahui adanya prostitusi artis melalui online yang melibatkan kedua orang tersebut. Kepolisian yang mengetahui keberadaan VA di Surabaya, pada pukul 12.30 WIB siang pun meringkus artis itu di sebuah kamar hotel di Surabaya. Bersamaan, di lokasi yang berbeda, polisi juga menangkap AS, dalam perjalanannya seusai dari bandara, saat hendak menuju hotel. Dua artis tersebut kemudian dibawa ke Mapolda Jatim dengan dua orang lain. Keberadaan Vanessa di Surabaya bahkan diumumkan sendiri melalui akun Instagram-nya. Melalui instastory, Vanessa bilang ""menjemput rezeki di awal tahun 2019"" setibanya di Surabaya. Status Vanessa itu diunggah di Instagram hanya hitungan jam sebelum dia ditangkap polisi. ""Jam 12.30 WIB, Subdit Cyber Crime Ditreskrimsus Polda Jawa Timur mengamankan empat orang saksi. (Terdiri dari) dua artis, dua manajemen, dan satu orang muncikari"" kata Kasubdit V Cyber Crime AKBP Harissandi, di Mapolda Jatim, Minggu (6/1). Belakangan diketahui, dari tiga orang yang turut diamankan bersama VA dan AS tersebut, salah satunya diduga kuat bertindak sebagai muncikari, sementara dua orang lagi adalah asisten dari salah satu artis. ""Ada satu tersangka yang diduga melaksanakan transaksi elektronik di situ di mana transaksi prostitusi online dan ada muncikari,"" lanjutnya. Tak berhenti di situ, setelah beberapa jam melakukan pemeriksaan intensif kepada lima orang tersebut, polisi kemudian kembali memburu satu orang yang diduga sebagai muncikari lain. Pukul 22.00 wib malam, polisi lalu mengamankan seorang wanita berinisial T, dari luar wilayah Surabaya. T kemudian turut diperiksa bersama lima orang lain yang lebih dulu diamankan. Harissandi menyebut dengan ditangkapnya satu muncikari itu, kini total ada enam orang yang tengah diperiksa di Mapolda Jatim terkait kasus prostitusi tersebut. Enam orang itu terdiri dari dua orang artis, dua orang manajemen serta dua orang lainnya yang berperan sebagai muncikari. Selain itu, kemarin sempat ada satu orang pria yang diduga teman dekat VA yang terlihat keluar dari ruang pemeriksaan. Mengenai hal itu, Harissandi mengaku tidak mengetahui sebagai apa peran pria itu. Diketahui, dalam aksinya, dua artis tersebut mematok honor yang berbeda. Dalam melakukan aksinya, VA mematok harga senilai Rp 80 juta. Sedangkan AS hanya Rp 25 juta untuk sekali kencan. Hingga Minggu (6/1) pukul 14.00 WIB siang, keenam orang tersebut masih menjalani pemeriksaan intensif di dalam gedung Subdit V Cyber Crime Ditreskrimsus Polda Jatim. Padahal pemeriksaan telah berjalan lebih dari 24 jam.","Personel Kepolisian Daerah (Polda) Jawa Timur mengakui telah melakukan pemantauan terhadap gerak-gerik Vanessa Angel (VA) dan Avriellia Shaqqila (AS), yang diamankan pada Sabtu (5/1)."
