label,text,Headline
1,"Seorang gadis berusia 21 tahun, FDA, warga RT 04/RW 16, Desa Sendangmulyo, Kecamatan Tembalang, Semarang, Jateng, dibunuh dengan cara dibakar hidup-hidup. Peristiwa itu terjadi pada Agustus 2018. Mayat gadis yang berprofesi sebagai SPG sekaligus caddy golf itu ditemukan pada Rabu (1/8/2018). Polisi meringkus pembunuh FDA, yakni KAW (30), di kamar kos pelaku di Semarang pada Senin (6/8/2018). Pelaku KAW adalah warga asal Kunduran, Blora, Jawa Tengah, yang berprofesi sebagai Manajer Front Office di sebuah hotel di Semarang. sebelumnya KAW berkencan dengan korban di salah satu hotel di Semarang. Keduanya berkenalan melalui media sosial.","Seorang gadis berusia 21 tahun, FDA, warga RT 04/RW 16, Desa Sendangmulyo, Kecamatan Tembalang, Semarang, Jateng, dibunuh dengan cara dibakar hidup-hidup."
1,"Sebagai negara tertutup, Korea Utara masih membuka diri bagi turis asing yang ingin berwisata. Pada 22 April 2018, bus yang mengangkut rombongan pelancong asal China mengalami kecelakaan. Sebanyak 32 turis dan empat warga Korut tewas dalam insiden tersebut. Mereka disebut merupakan bagian dari ""tur merah"" untuk memperingati peran Partai Komunis China dalam perang Korea dan menyaksikan peringatan 65 tahun gencatan senjata. Kecelakaan diklaim terjadi di jalan raya utama yang menghubungkan Pyongyang dan Kaesong. Kemenlu China menginfirmasi kecelakaan berlangsung di Hwanghae Utara.","Sebagai negara tertutup, Korea Utara masih membuka diri bagi turis asing yang ingin berwisata."
1,"B737 MAX 8 Lion Air dengan registrasi PK-AXC itu diketahui mengangkut 189 orang saat dilaporkan jatuh di perairan Tanjung Karawang pada 29 Oktober 2018. Siaran pers dari Kementerian Perhubungan memastikan pesawat ini hilang kontak pada pukul 06.33 WIB. Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) menyatakan kecelakaan ini tidak terkait dengan kondisi cuaca di jalur yang dilintasi pesawat Lion Air JT 610. Sementara itu hingga November lalu, kepolisian belum bisa menyimpulkan ada atau tidaknya unsur pidana dalam peristiwa jatuhnya pesawat tersebut.",B737 MAX 8 Lion Air dengan registrasi PK-AXC itu diketahui mengangkut 189 orang saat dilaporkan jatuh di perairan Tanjung Karawang pada 29 Oktober 2018.
1,"Nama Aman Abdurrahman menjadi sorotan sejak awal hingga pertengahan tahun 2018 ini. Ia menjalani sidang sebagai terdakwa kasus peledakan bom di Jalan MH Thamrin, Jakarta Pusat, pada 14 Januari 2016. Dakwaan hingga tuntutan jaksa penuntut umum (JPU) terhadap Aman rupanya tidak hanya soal kasus bom Thamrin, tetapi juga sejumlah aksi teror lainnya yang terjadi di Indonesia. Berikut ini catatan Kompas.com tentang perjalanan kasus terorisme Aman Abdurrahman. Aman Abdurrahman mulanya ditetapkan sebagai tersangka kasus bom Thamrin pada 18 Agustus 2017. Ia sebenarnya baru saja bebas dari penjara karena mendapat remisi Hari Kemerdekaan RI 17 Agustus 2017. Aman menjalani sidang perdana sebagai terdakwa kasus bom Thamrin pada 15 Februari 2018. Ia didakwa menggerakkan orang lain untuk melakukan berbagai aksi terorisme melalui ajaran dan ceramah-ceramah yang dilakukannya. Jaksa menyebut, bom Thamrin merupakan salah satu aksi teror yang digerakkan Aman. Serangan itu disebut terinspirasi oleh serangan terorisme di Paris, Perancis, pada 2015. Selain bom Thamrin, jaksa menyatakan Aman ikut bertanggung jawab terhadap kasus bom bunuh diri di Terminal Kampung Melayu, Jakarta Timur; pelemparan bom di Gereja Oikumene, Samarinda; penyerangan Markas Polda Sumatera Utara; dan penembakan polisi di Bima, Nusa Tenggara Barat. Pada 18 Mei 2018, Aman dituntut hukuman mati dalam sidang di Pengadilan Negeri Jakarta Selatan. Jaksa menyebut Aman berperan menggerakkan orang lain untuk melakukan berbagai aksi terorisme. Ia aktif menulis maupun memberikan ceramah atau ajaran tentang tauhid dan syirik demokrasi. Ajaran dan ceramah-ceramah Aman dinilai menggerakkan orang lain melakukan aksi teror.",Nama Aman Abdurrahman menjadi sorotan sejak awal hingga pertengahan tahun 2018 ini.
1,"Satu keluarga di bekasi dibunuh kerabat dekatnya sendiri dan dilatarbelakangi rasa sakit hati. Haris Simamora membunuh keluarga Diperum Nainggolan di Jalan Bojong Nangka II, Kelurahan Jatirahayu, Kecamatan Pondok Melati, Kota Bekasi, Jawa Barat pada Senin, 12 november 2018. Haris membunuh Diperum dan istrinya dengan linggis. Sementara kedua anak Diperum, Sarah Boru Nainggolan (9) dan Arya Nainggolan (7) dicekik hingga tewas. Haris mengaku nekat membunuh satu keluarga tersebut karena sakit hati sering dimarahi. Selain itu, ia juga mengaku sering mendapatkan perlakuan tidak menyenangkan dari keluarga korban. Atas perbuatannya tersebut, HS terancam hukuman mati karena dinilai telah melakukan pembunuhan berencana.",Satu keluarga di bekasi dibunuh kerabat dekatnya sendiri dan dilatarbelakangi rasa sakit hati.
1,"Sebuah keluarga, terdiri dari ayah Tjie Sun (46), ibu Minarni (40), dan anaknya Callietos Ng (7) di Banda Aceh, menjadi korban pembunuhan pada 5 Januari 2018. Pembunuhan itu dilakukan di kediaman mereka yang terletak di Kecamatan Kuta Alam, Kota Banda Aceh. Namun, pembunuhan itu baru terungkap tiga hari kemudian pada 8 Januari 2018. Saat itu, pelaku pergi dengan membawa handphone korban, sehingga keberadaannya bisa dilacak oleh polisi. Pelaku diketahui bernama Ridwan (22) yang merupakan karyawan di toko kelontong yang dimiliki korban. Ia sengaja melakukan pembunuhan sekeluarga ini karena merasa sakit hati dan dendam kepada korban yang kerap melontarkan kata-kata menyakitkan. Ridwan pun saat ini ditahan di Mapolresta Banda Aceh dan terancam tuntutan penjara seumur hidup. ","Sebuah keluarga, terdiri dari ayah Tjie Sun (46), ibu Minarni (40), dan anaknya Callietos Ng (7) di Banda Aceh, menjadi korban pembunuhan pada 5 Januari 2018."
1,"Sebuah keluarga di Makassar yang beranggotakan enam orang tewas terbakar saat tertidur lelap di rumahnya yang beralamat di Jalan Tinumbu, Makassar. Pembakaran dilakukan oleh beberapa orang yang merupakan anak buah dari seorang tahanan kartel narkoba. Otak pembunuhan ini diketahui bernama Akbar Ampuh (32). Dia meminta empat kaki tangannya yang ada di luar untuk menagih uang narkoba sebesar Rp 10 juta yang dibeli oleh Muhammad Fahri, yang juga salah satu korban. Namun, Fahri tidak memberikan uang yang diminta Akbar. Akhirnya rumah yang ditinggali Fahri dibakar pada 6 Agustus 2018. Kebakaran itu menewaskan enam penghuninya yang merupakan satu keluarga. Mereka terdiri dari kakek, nenek, dan cucu, yakni H Sanusi (70), Hj. Bondeng (60), Hj. Musdalifa (40), Namira Ramadina (21), Fahri (25), dan Ijas (5). Keempat tersangka sudah ditahan dan diamankan di sel markas tahanan Mapoltabes Makassar.","Sebuah keluarga di Makassar yang beranggotakan enam orang tewas terbakar saat tertidur lelap di rumahnya yang beralamat di Jalan Tinumbu, Makassar."
1,"pembunuhan satu keluarga juga terjadi di Bekasi pada 13 November 2018, tepatnya menimpa sebuah keluarga yang tinggal di Jalan Bojong Nangka II, Kelurahan Jatirahayu, Kecamatan Pondok Melati, Kota Bekasi, Jawa Barat. Suami-Istri Diperum Nainggolan (38), Maya Boru Ambarita (37) ditemukan di ruang televisi, sedangkan 2 anaknya Sarah Boru Nainggolan (9) dan Arya Nainggolan (7) ditemukan tak bernyawa di kamar tidurnya. Di tubuh mereka, ditemukan luka bekas benda tumpul dan bercak darah. Pelaku tidak hanya menghabisi keenam nyawa korban, melainkan juga membawa pergi sebuah mobil Nissan X-Trail milik kakak korban yang biasa terparkir di depan rumahnya. Seorang berinisial HS diperiksa, karena ditemukan mobil yang dimaksud ada di kos miliknya. HS yang saat ditemukan sedang berada di kaki Gunung Guntung untuk melakukan pendakian, kemudian diperiksa di Jakarta. Saat polisi melakukan penggeledahan di dalam mobil dan kamar miliknya, ditemukan dua ponsel milik korban dan bercak darah di beberapa bagian mobil, gagang pintu kamar kos, dan celana HS. Namun, sejauh bukti tersebut terkumpul, HS belum juga mengakui tuduhan yang dialamatkan padanya. Polisi pun terus melakukan penyelidikan, termasuk mengambil sampel kotoran kuku HS untuk diperiksa lab, karena diduga merupakan darah yang mengering. Ketika itu, HS masih berstatus sebagai saksi, namun apabila didapatkan bukti yang lebih kuat statusnya bisa saja ditingkatkan menjadi tersangka.","pembunuhan satu keluarga juga terjadi di Bekasi pada 13 November 2018, tepatnya menimpa sebuah keluarga yang tinggal di Jalan Bojong Nangka II, Kelurahan Jatirahayu, Kecamatan Pondok Melati, Kota Bekasi, Jawa Barat."
1,"Sepanjang 2015, setidaknya ada tiga permintaan DPR yang menimbulkan kritik, bahkan dari internal anggota DPR sendiri. Pertama, DPR merencanakan tujuh megaproyek di lingkungan Kompleks Parlemen, Senayan, Jakarta. Presiden Joko Widodo sudah menolak rencana itu. Namun, jelang pengesahan Rancangan Anggaran Pendapatan dan Belanja Negara 2016 pada 30 Oktober 2015, muncul anggaran Rp 740 miliar untuk pembangunan ruang kerja anggota dan alun-alun demokrasi. Lima proyek lain akan dikerjakan secara bertahap menggunakan anggaran tahun selanjutnya. Para wakil rakyat juga meminta adanya dana aspirasi di daerah pemilihan. Jumlahnya mencapai Rp 20 miliar per anggota.","Sepanjang 2015 , setidaknya ada tiga permintaan DPR yang menimbulkan kritik , bahkan dari internal anggota DPR sendiri ."
1,"Ribut antaranggota parlemen terjadi pada 8 April 2015. Anggota Komisi VII dari Fraksi Persatuan Pembangunan, Mustofa Assegaf, memukul Wakil Ketua Komisi VII dari Fraksi Partai Demokrat Mulyadi. Adegan kekerasan itu terjadi di sela-sela rapat Komisi VII DPR bersama Menteri Energi dan Sumber Daya Mineral Sudirman Said, April 2015. Merasa tersinggung karena tidak diizinkan oleh Mulyadi untuk berbicara lebih lama dalam rapat, Mustofa memukul Mulyadi saat hendak menuju toilet di belakang ruang rapat. Mahkamah Kehormatan Dewan turun tangan menangani kasus ini. Mustofa dinyatakan melakukan pelanggaran etika berat. Ia diskors selama tiga bulan, tetapi masih mendapatkan gaji pokok.",Ribut antaranggota parlemen terjadi pada 8 April 2015.
1,"Sidang pelanggaran etik pimpinan DPR. Di semester kedua 2015, pimpinan DPR digoyang oleh dua kasus pelanggaran etika. Pada awal September 2015, Ketua DPR RI Setya Novanto dan Wakil Ketua DPR, Fadli Zon, diadukan karena pertemuan mereka dengan calon presiden Amerika Serikat, Donald Trump, di New York. Novanto dan Fadli tidak memenuhi dua panggilan pemeriksaan oleh Mahkamah Kehormatan atas kasus itu. Di tengah wacana pemanggilan ketiga pada 19 Oktober 2015, tersiar kabar bahwa keduanya telah diperiksa secara diam-diam oleh dua pimpinan MKD, yakni Surahman Hidayat dan Sufmi Dasco Ahmad, pada 15 Oktober. Hasil dari sidang tertutup MKD itu adalah Novanto dan Fadli divonis bersalah dan dianggap melakukan pelanggaran ringan. Sepanjang November-Desember 2015, Novanto kembali menjadi sorotan setelah dilaporkan oleh Menteri ESDM Sudirman Said karena dugaan mencatut nama Presiden dan Wakil Presiden terkait renegosiasi kontrak karya PT Freeport Indonesia (PT FI). Perkara ini muncul karena adanya rekaman pembicaraan antara Novanto, pengusaha minyak Muhammad Riza Chalid, dan Presiden Direktur PT FI Maroef Sjamsoeddin. Dalam sidang terbuka MKD, Sudirman Said menyerahkan rekaman suara lengkap pertemuan itu sebagai bukti. Di hadapan MKD pula, Maroef menyebut rekaman itu ia buat untuk melindungi diri. ","Sidang pelanggaran etik pimpinan DPR. Di semester kedua 2015, pimpinan DPR digoyang oleh dua kasus pelanggaran etika."
1,"Dalam 10 tahun terakhir, setidaknya ada 55 anggota DPR dijerat kasus korupsi. Khusus tahun ini, ada tiga anggota legislatig yang terjerumus dalam pusaran korupsi. Pada 9 April 2015, Komisi Pemberantasan Korupsi menangkap tangan anggota DPR dari Fraksi PDI Perjuangan, Adriansyah. Penangkapan dilakukan di sela-sela Kongres V PDI-P di Bali. Adriansyah terbukti menerima suap Rp 1 miliar, 50.000 dollar AS, dan 50.000 dollar Singapura untuk memuluskan izin tambang di Tanah Laut. Atas perbuatannya, ia diganjar hukuman tiga tahun penjara. Perkara korupsi juga menjerat anggota DPR dari Fraksi Partai Nasdem, Patrice Rio Capella. Ia didakwa menerima suap Rp 200 juta dari Gubernur Sumatera Utara (nonaktif) Gatot Pujo Nugroho dan istrinya, Evy Susanti, untuk mengamankan kasus dana bantuan sosial di Kejaksaan Agung. Perkara ini tengah disidangkan di Pengadilan Tindak Pidana Korupsi. Operasi tangkap tangan oleh KPK juga dialami anggota Fraksi Partai Hanura, Dewie Yasin Limpo, pada 20 Oktober 2015 di Bandara Soekarno-Hatta. Dewie diduga menerima suap agar proyek pembangkit listrik tenaga mikrohidro di Kabupaten Deiyai, Papua, masuk dalam pembahasan APBN 2016.","Dalam 10 tahun terakhir, setidaknya ada 55 anggota DPR dijerat kasus korupsi."
1,"Sopir taksi online Go-Car, Yulianto (52), menjadi korban pencurian dengan kekerasan oleh tiga orang penumpangnya di Bintaro, Tangerang Selatan, Selasa 27 november 2018. Setelah dilakukan rangkaian penyelidikan, polisi menangkap tiga tersangka, Kamaludin (19), Imamudin (24), dan Abdullah (33). Para pelaku melukai serta membawa lari mobil dan barang berharga milik korban. Para tersangka berpura-pura memesan taksi online korban dari Terminal Baranangsiang, Bogor dengan tujuan Bintaro Xchange, Tangerang Selatan. Saat mendekati lokasi tujuan, ketiga tersangka menjalankan aksinya. Korban dibuang di sebuah selokan di Bintaro dengan tangan dan kaki terikat, serta melakban mulut korban. Tiga tersangka ditangkap di Kabupaten Sukabumi, Jawa Barat. Para pelaku dijerat dengan Pasal 365 KUHP tentang Pencurian dengan Kekerasan dengan hukuman maksimal 12 tahun penjara.","Sopir taksi online Go-Car, Yulianto (52), menjadi korban pencurian dengan kekerasan oleh tiga orang penumpangnya di Bintaro, Tangerang Selatan, Selasa 27 november 2018."
1,"Pembunuhan perempuan di Apartemen Kebagusan City. Seorang perempuan berinisial SIS (34) ditemukan tewas di dalam kamar Apartemen Kebagusan City, Jakarta Selatan, Selasa 18 desember 2018. Polisi kemudian menangkap Hidayat (22) alias HD, pembunuh SIS. Peristiwa tersebut berawal saat pelaku dan korban janjian untuk berkencan di apartemen milik korban. Selain itu, SIS juga menjanjikan uang Rp 2 juta kepada pelaku. Hidayat yang kemudian menyetujui penawaran itu kemudian menyambangi kamar apartemen SIS. Namun, ketika ditagih janjinya, SIS meminta Hidayat menemani kencan terlebih dahulu dan sempat mengancam akan diadukan ke istri pelaku. SIS dan Hidayat kemudian terlibat cekcok yang berujung pada perkelahian. Mengaku tersulut emosi, Hidayat kemudian mengambil pisau dan membunuh SIS. Hidayat dijerat dengan Pasal 338 KUHP tentang Pembunuhan dengan ancaman hukuman di atas lima tahun penjara.","Pembunuhan perempuan di Apartemen Kebagusan City. Seorang perempuan berinisial SIS (34) ditemukan tewas di dalam kamar Apartemen Kebagusan City, Jakarta Selatan, Selasa 18 desember 2018."
1,"Kasus Ijazah Palsu JR Saragih. Pada Februari 2018, kandidat calon gubernur Sumut dari Partai Demokrat, JR Saragih, gagal lolos sebagai calon Gubernur pada Pilgub Sumut 2018 karena masalah legalisasi ijazah SMA. Pada 16 Maret 2018, JR Saragih ditetapkan sebagai tersangka pemalsuan dokumen saat mendaftar menjadi bakal calon gubernur Sumatera Utara. Kemudian pada 22 Maret 2018, Partai Demokrat resmi mencopot JR Saragih dari keanggotaan partai.",Kasus Ijazah Palsu JR Saragih.
1,"Tidak lebih dari dua pekan setelah dilantik menjadi RI-1, Jokowi langsung mengunjungi korban erupsi Gunung Sinabung yang mengungsi di Kabanjahe, Kabupaten Karo, Sumatera Utara pada Rabu, 29 oktober 2014. Inilah blusukan pertama Jokowi setelah dilantik menjadi Presiden. Jokowi memberikan bantuan uang tunai serta membagikan Kartu Indonesia Sehat dan Kartu Indonesia Pintar kepada pengungsi. Jokowi juga enggan terikat oleh protokoler dan jadwal resmi. Di Kabanjahe, ia tak mau hadir dalam acara resmi pemaparan kondisi terakhir pengungsi dan Gunung Sinabung. Ia menggantinya dengan rapat singkat tertutup. Jokowi juga tak segan berjalan jauh untuk menemui warga. Komandan Jenderal Paspampres Mayjen Andika Perkasa pun harus menggunakan sepatu sol karet untuk mengawal langkah Kepala Negara.","Tidak lebih dari dua pekan setelah dilantik menjadi RI-1, Jokowi langsung mengunjungi korban erupsi Gunung Sinabung yang mengungsi di Kabanjahe, Kabupaten Karo, Sumatera Utara pada Rabu, 29 oktober 2014."
1,"Bekukan 61 penerbangan Kecelakaan AirAsia QZ 8501 pada Desember 2014 ternyata membuka fakta adanya penerbangan-penerbangan yang tak sesuai dengan izin yang diberikan Kementerian Perhubungan. Pasca-peristiwa itu, Jonan meminta semua penerbangan diaudit. Hasilnya, pada 9 Januari 2015, lima maskapai diberi sanksi, dan 61 rute penerbangan dibekukan. Tak sampai di situ, Jonan juga menjatuhkan sanksi kepada 11 pejabat Kemenhub, dengan tiga di antaranya pejabat eselon II. Alasannya, para pejabat itu membiarkan terjadinya ketidakpatuhan maskapai terkait waktu penerbangan.",Bekukan 61 penerbangan Kecelakaan AirAsia QZ 8501 pada Desember 2014 ternyata membuka fakta adanya penerbangan-penerbangan yang tak sesuai dengan izin yang diberikan Kementerian Perhubungan.
1,"Larang Lion Air buka rute baru Kasus keterlambatan penerbangan atau delay Lion Air pada Februari 2015 sempat membuat banyak penerbangan terimbas. Ribuan calon penumpang telantar dan mengamuk di Bandara Internasional Soekarno-Hatta saat itu. Setelah situasi reda, Jonan lantas menghukum Lion Air. Maskapai itu tak boleh membuka rute baru. Sanksi itu dinilai cukup sehingga Lion Air tak bisa mengembangkan bisnisnya. Selain itu, sejumlah slot penerbangan dari maskapai yang dimiliki oleh anggota Dewan Pertimbangan Presiden, Rusdi Kirana, itu dibekukan. Jonan meminta manajeman Lion Air untuk membuat prosedur operasi standar (SOP) saat delay terjadi berkepanjangan atau delay manajemen, yang memenuhi standar ISO 9000.",Larang Lion Air buka rute baru Kasus keterlambatan penerbangan atau delay Lion Air pada Februari 2015 sempat membuat banyak penerbangan terimbas.
1,"Batalkan pembangunan bandara Lebak Pembangunan bandara Lebak di Banten sempat menjadi polemik nasional. Namun, lantaran terbatasnya ruang udara di Lebak, niat Lion Group dan PT Maja Raya Indah Semesta (MRIS) itu pupus. Belum lama ini, Jonan memutuskan untuk tak memberikan izin pembangunan bandara yang rencananya akan mengurangi kepadatan Bandara Internasional Soekarno-Hatta itu. Sebab, bila bandara Lebak tetap dibangun, maka ruang udaranya akan memotong ruang udara Bandara Budiarto yang selama ini dimanfaatkan untuk latihan sekolah penerbangan Curug. Keputusan itu sempat dikritik Dirut PT MRIS Ishak. Menurut dia, Jonan tidak adil. Tak cuma Ishak, CEO Lion Group Rusdi Kirana juga meradang atas pernyataan Jonan terkait bandara Lebak. Bahkan, Rusdi melayangkan somasi kepada Jonan lantaran dianggap mencemarkan nama baik. Tak ingin persoalan itu panjang, Jonan akhirnya secara resmi mengeluarkan surat permohonan maaf, dan kasus itu pun berhenti.
",Batalkan pembangunan bandara Lebak Pembangunan bandara Lebak di Banten sempat menjadi polemik nasional.
